Scenario,Region,Variable,Type,Year,Value
Current Policies,New Brunswick,Oil,Primary Fuel,2006,3622.7884
Current Policies,New Brunswick,Oil,Primary Fuel,2007,3622.7388
Current Policies,New Brunswick,Oil,Primary Fuel,2008,3341.9727
Current Policies,New Brunswick,Oil,Primary Fuel,2009,4200.7483
Current Policies,New Brunswick,Oil,Primary Fuel,2010,2546.0099
Current Policies,New Brunswick,Oil,Primary Fuel,2011,1910.4804
Current Policies,New Brunswick,Oil,Primary Fuel,2012,1629.3007
Current Policies,New Brunswick,Oil,Primary Fuel,2013,1323.3838
Current Policies,New Brunswick,Oil,Primary Fuel,2014,1592.5954
Current Policies,New Brunswick,Oil,Primary Fuel,2015,1069.7461
Current Policies,New Brunswick,Oil,Primary Fuel,2016,700.876
Current Policies,New Brunswick,Oil,Primary Fuel,2017,253.2804
Current Policies,New Brunswick,Oil,Primary Fuel,2018,386.2903
Current Policies,New Brunswick,Oil,Primary Fuel,2019,184.8457
Current Policies,New Brunswick,Oil,Primary Fuel,2020,1762.8681
Current Policies,New Brunswick,Oil,Primary Fuel,2021,2233.7376
Current Policies,New Brunswick,Oil,Primary Fuel,2022,2144.202
Current Policies,New Brunswick,Oil,Primary Fuel,2023,3508.0803
Current Policies,New Brunswick,Oil,Primary Fuel,2024,2757.6769
Current Policies,New Brunswick,Oil,Primary Fuel,2025,2328.9896
Current Policies,New Brunswick,Oil,Primary Fuel,2026,2455.3126
Current Policies,New Brunswick,Oil,Primary Fuel,2027,1466.0796
Current Policies,New Brunswick,Oil,Primary Fuel,2028,1588.4283
Current Policies,New Brunswick,Oil,Primary Fuel,2029,2002.0089
Current Policies,New Brunswick,Oil,Primary Fuel,2030,2207.8805
Current Policies,New Brunswick,Oil,Primary Fuel,2031,3471.2116
Current Policies,New Brunswick,Oil,Primary Fuel,2032,2858.1957
Current Policies,New Brunswick,Oil,Primary Fuel,2033,4020.6489
Current Policies,New Brunswick,Oil,Primary Fuel,2034,3996.0242
Current Policies,New Brunswick,Oil,Primary Fuel,2035,3984.1324
Current Policies,New Brunswick,Oil,Primary Fuel,2036,1243.9541
Current Policies,New Brunswick,Oil,Primary Fuel,2037,2576.1388
Current Policies,New Brunswick,Oil,Primary Fuel,2038,2527.0425
Current Policies,New Brunswick,Oil,Primary Fuel,2039,2614.696
Current Policies,New Brunswick,Oil,Primary Fuel,2040,2581.0741
Current Policies,New Brunswick,Oil,Primary Fuel,2041,4200.5332
Current Policies,New Brunswick,Oil,Primary Fuel,2042,2249.6012
Current Policies,New Brunswick,Oil,Primary Fuel,2043,2416.1122
Current Policies,New Brunswick,Oil,Primary Fuel,2044,1044.5192
Current Policies,New Brunswick,Oil,Primary Fuel,2045,968.3018
Current Policies,New Brunswick,Oil,Primary Fuel,2046,938.1094
Current Policies,New Brunswick,Oil,Primary Fuel,2047,993.0684
Current Policies,New Brunswick,Oil,Primary Fuel,2048,975.5131
Current Policies,New Brunswick,Oil,Primary Fuel,2049,966.1273
Current Policies,New Brunswick,Oil,Primary Fuel,2050,954.6806
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2005,1306.2134
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2006,823.0609
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2007,1305.5177
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2008,1139.0628
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2009,1121.594
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2010,1017.2281
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2011,1039.361
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2012,998.9255
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2013,1179.7151
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2014,1595.1642
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2015,1669.7826
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2016,1909.2822
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2017,1778.8321
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2018,1483.7273
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2019,1450.6908
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2020,933.4851
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2021,958.5362
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2022,263.2781
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2023,275.7635
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2024,250.1489
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2025,247.6444
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2026,255.0713
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2027,172.1565
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2028,270.5054
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2029,282.3828
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2030,310.4006
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2031,352.0101
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2032,329.1071
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2033,407.9512
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2034,394.3606
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2035,397.8519
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2036,246.7696
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2037,332.5164
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2038,332.5873
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2039,332.6408
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2040,332.6871
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2041,408.8871
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2042,265.876
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2043,269.28
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2044,297.1069
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2045,297.2042
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2046,273.389
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2047,309.5921
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2048,282.4229
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2049,312.7384
Current Policies,Newfoundland and Labrador,Oil,Primary Fuel,2050,312.8155
Current Policies,Nova Scotia,Oil,Primary Fuel,2005,1911.4959
Current Policies,Nova Scotia,Oil,Primary Fuel,2006,1624.0865
Current Policies,Nova Scotia,Oil,Primary Fuel,2007,1586.9521
Current Policies,Nova Scotia,Oil,Primary Fuel,2008,708.1593
Current Policies,Nova Scotia,Oil,Primary Fuel,2009,1014.5868
Current Policies,Nova Scotia,Oil,Primary Fuel,2010,563.7295
Current Policies,Nova Scotia,Oil,Primary Fuel,2011,693.2388
Current Policies,Nova Scotia,Oil,Primary Fuel,2012,762.4573
Current Policies,Nova Scotia,Oil,Primary Fuel,2013,512.5885
Current Policies,Nova Scotia,Oil,Primary Fuel,2014,1608.5605
Current Policies,Nova Scotia,Oil,Primary Fuel,2015,491.6121
Current Policies,Nova Scotia,Oil,Primary Fuel,2016,348.2157
Current Policies,Nova Scotia,Oil,Primary Fuel,2017,247.1292
Current Policies,Nova Scotia,Oil,Primary Fuel,2018,309.6676
Current Policies,Nova Scotia,Oil,Primary Fuel,2019,207.7886
Current Policies,Nova Scotia,Oil,Primary Fuel,2020,24.4289
Current Policies,Nova Scotia,Oil,Primary Fuel,2021,53.2108
Current Policies,Nova Scotia,Oil,Primary Fuel,2022,88.5434
Current Policies,Nova Scotia,Oil,Primary Fuel,2023,156.5572
Current Policies,Nova Scotia,Oil,Primary Fuel,2024,103.0455
Current Policies,Nova Scotia,Oil,Primary Fuel,2025,125.2168
Current Policies,Nova Scotia,Oil,Primary Fuel,2026,149.8765
Current Policies,Nova Scotia,Oil,Primary Fuel,2027,249.5306
Current Policies,Nova Scotia,Oil,Primary Fuel,2028,272.3205
Current Policies,Nova Scotia,Oil,Primary Fuel,2029,276.0713
Current Policies,Nova Scotia,Oil,Primary Fuel,2030,276.1558
Current Policies,Nova Scotia,Oil,Primary Fuel,2031,277.1354
Current Policies,Nova Scotia,Oil,Primary Fuel,2032,98.7706
Current Policies,Nova Scotia,Oil,Primary Fuel,2033,124.8508
Current Policies,Nova Scotia,Oil,Primary Fuel,2034,130.407
Current Policies,Nova Scotia,Oil,Primary Fuel,2035,240.4854
Current Policies,Nova Scotia,Oil,Primary Fuel,2036,233.7091
Current Policies,Nova Scotia,Oil,Primary Fuel,2037,247.8255
Current Policies,Nova Scotia,Oil,Primary Fuel,2038,244.1795
Current Policies,Nova Scotia,Oil,Primary Fuel,2039,258.9117
Current Policies,Nova Scotia,Oil,Primary Fuel,2040,251.2047
Current Policies,Nova Scotia,Oil,Primary Fuel,2041,284.4263
Current Policies,Nova Scotia,Oil,Primary Fuel,2042,270.0375
Current Policies,Nova Scotia,Oil,Primary Fuel,2043,267.4997
Current Policies,Nova Scotia,Oil,Primary Fuel,2044,262.6021
Current Policies,Nova Scotia,Oil,Primary Fuel,2045,252.5468
Current Policies,Nova Scotia,Oil,Primary Fuel,2046,243.5099
Current Policies,Nova Scotia,Oil,Primary Fuel,2047,239.0534
Current Policies,Nova Scotia,Oil,Primary Fuel,2048,234.932
Current Policies,Nova Scotia,Oil,Primary Fuel,2049,232.5031
Current Policies,Nova Scotia,Oil,Primary Fuel,2050,232.1401
Current Policies,Northwest Territories,Oil,Primary Fuel,2005,71.6267
Current Policies,Northwest Territories,Oil,Primary Fuel,2006,41.2148
Current Policies,Northwest Territories,Oil,Primary Fuel,2007,60.6448
Current Policies,Northwest Territories,Oil,Primary Fuel,2008,57.56
Current Policies,Northwest Territories,Oil,Primary Fuel,2009,61.1
Current Policies,Northwest Territories,Oil,Primary Fuel,2010,57.78
Current Policies,Northwest Territories,Oil,Primary Fuel,2011,59.13
Current Policies,Northwest Territories,Oil,Primary Fuel,2012,77.16
Current Policies,Northwest Territories,Oil,Primary Fuel,2013,78.73
Current Policies,Northwest Territories,Oil,Primary Fuel,2014,101.67
Current Policies,Northwest Territories,Oil,Primary Fuel,2015,429.6126
Current Policies,Northwest Territories,Oil,Primary Fuel,2016,426.7098
Current Policies,Northwest Territories,Oil,Primary Fuel,2017,373.4921
Current Policies,Northwest Territories,Oil,Primary Fuel,2018,377.3624
Current Policies,Northwest Territories,Oil,Primary Fuel,2019,335.7558
Current Policies,Northwest Territories,Oil,Primary Fuel,2020,270.4557
Current Policies,Northwest Territories,Oil,Primary Fuel,2021,271.3755
Current Policies,Northwest Territories,Oil,Primary Fuel,2022,260.4892
Current Policies,Northwest Territories,Oil,Primary Fuel,2023,266.397
Current Policies,Northwest Territories,Oil,Primary Fuel,2024,190.1694
Current Policies,Northwest Territories,Oil,Primary Fuel,2025,86.3026
Current Policies,Northwest Territories,Oil,Primary Fuel,2026,88.1565
Current Policies,Northwest Territories,Oil,Primary Fuel,2027,88.7323
Current Policies,Northwest Territories,Oil,Primary Fuel,2028,88.9885
Current Policies,Northwest Territories,Oil,Primary Fuel,2029,15.9383
Current Policies,Northwest Territories,Oil,Primary Fuel,2030,15.2255
Current Policies,Northwest Territories,Oil,Primary Fuel,2031,15.3073
Current Policies,Northwest Territories,Oil,Primary Fuel,2032,15.1147
Current Policies,Northwest Territories,Oil,Primary Fuel,2033,15.1116
Current Policies,Northwest Territories,Oil,Primary Fuel,2034,15.912
Current Policies,Northwest Territories,Oil,Primary Fuel,2035,15.7631
Current Policies,Northwest Territories,Oil,Primary Fuel,2036,15.7198
Current Policies,Northwest Territories,Oil,Primary Fuel,2037,15.5456
Current Policies,Northwest Territories,Oil,Primary Fuel,2038,14.8657
Current Policies,Northwest Territories,Oil,Primary Fuel,2039,14.7364
Current Policies,Northwest Territories,Oil,Primary Fuel,2040,14.7384
Current Policies,Northwest Territories,Oil,Primary Fuel,2041,14.4145
Current Policies,Northwest Territories,Oil,Primary Fuel,2042,14.4546
Current Policies,Northwest Territories,Oil,Primary Fuel,2043,14.4461
Current Policies,Northwest Territories,Oil,Primary Fuel,2044,15.0078
Current Policies,Northwest Territories,Oil,Primary Fuel,2045,15.1286
Current Policies,Northwest Territories,Oil,Primary Fuel,2046,15.0126
Current Policies,Northwest Territories,Oil,Primary Fuel,2047,15.1326
Current Policies,Northwest Territories,Oil,Primary Fuel,2048,15.777
Current Policies,Northwest Territories,Oil,Primary Fuel,2049,15.9443
Current Policies,Northwest Territories,Oil,Primary Fuel,2050,15.7394
Current Policies,Nunavut,Oil,Primary Fuel,2005,142
Current Policies,Nunavut,Oil,Primary Fuel,2006,145
Current Policies,Nunavut,Oil,Primary Fuel,2007,149
Current Policies,Nunavut,Oil,Primary Fuel,2008,182
Current Policies,Nunavut,Oil,Primary Fuel,2009,162
Current Policies,Nunavut,Oil,Primary Fuel,2010,162
Current Policies,Nunavut,Oil,Primary Fuel,2011,98
Current Policies,Nunavut,Oil,Primary Fuel,2012,98
Current Policies,Nunavut,Oil,Primary Fuel,2013,98
Current Policies,Nunavut,Oil,Primary Fuel,2014,157.598
Current Policies,Nunavut,Oil,Primary Fuel,2015,191.0628
Current Policies,Nunavut,Oil,Primary Fuel,2016,251.381
Current Policies,Nunavut,Oil,Primary Fuel,2017,252.885
Current Policies,Nunavut,Oil,Primary Fuel,2018,255.8932
Current Policies,Nunavut,Oil,Primary Fuel,2019,254.3891
Current Policies,Nunavut,Oil,Primary Fuel,2020,265.5432
Current Policies,Nunavut,Oil,Primary Fuel,2021,274.1721
Current Policies,Nunavut,Oil,Primary Fuel,2022,275.4024
Current Policies,Nunavut,Oil,Primary Fuel,2023,272.2015
Current Policies,Nunavut,Oil,Primary Fuel,2024,265.5439
Current Policies,Nunavut,Oil,Primary Fuel,2025,266.8507
Current Policies,Nunavut,Oil,Primary Fuel,2026,269.7086
Current Policies,Nunavut,Oil,Primary Fuel,2027,268.5699
Current Policies,Nunavut,Oil,Primary Fuel,2028,267.3876
Current Policies,Nunavut,Oil,Primary Fuel,2029,267.9103
Current Policies,Nunavut,Oil,Primary Fuel,2030,272.9506
Current Policies,Nunavut,Oil,Primary Fuel,2031,271.8118
Current Policies,Nunavut,Oil,Primary Fuel,2032,270.5412
Current Policies,Nunavut,Oil,Primary Fuel,2033,273.2479
Current Policies,Nunavut,Oil,Primary Fuel,2034,268.1772
Current Policies,Nunavut,Oil,Primary Fuel,2035,272.0674
Current Policies,Nunavut,Oil,Primary Fuel,2036,273.3451
Current Policies,Nunavut,Oil,Primary Fuel,2037,272.0746
Current Policies,Nunavut,Oil,Primary Fuel,2038,273.864
Current Policies,Nunavut,Oil,Primary Fuel,2039,277.6809
Current Policies,Nunavut,Oil,Primary Fuel,2040,276.3236
Current Policies,Nunavut,Oil,Primary Fuel,2041,278.244
Current Policies,Nunavut,Oil,Primary Fuel,2042,282.1927
Current Policies,Nunavut,Oil,Primary Fuel,2043,281.1428
Current Policies,Nunavut,Oil,Primary Fuel,2044,284.7706
Current Policies,Nunavut,Oil,Primary Fuel,2045,286.3975
Current Policies,Nunavut,Oil,Primary Fuel,2046,289.2852
Current Policies,Nunavut,Oil,Primary Fuel,2047,292.0915
Current Policies,Nunavut,Oil,Primary Fuel,2048,294.7605
Current Policies,Nunavut,Oil,Primary Fuel,2049,297.3487
Current Policies,Nunavut,Oil,Primary Fuel,2050,299.3129
Current Policies,Ontario,Oil,Primary Fuel,2005,309.945
Current Policies,Ontario,Oil,Primary Fuel,2006,309.945
Current Policies,Ontario,Oil,Primary Fuel,2007,309.945
Current Policies,Ontario,Oil,Primary Fuel,2008,182.5595
Current Policies,Ontario,Oil,Primary Fuel,2009,215.2448
Current Policies,Ontario,Oil,Primary Fuel,2010,73.4706
Current Policies,Ontario,Oil,Primary Fuel,2011,45.6696
Current Policies,Ontario,Oil,Primary Fuel,2012,65.7796
Current Policies,Ontario,Oil,Primary Fuel,2013,45.152
Current Policies,Ontario,Oil,Primary Fuel,2014,381.1286
Current Policies,Ontario,Oil,Primary Fuel,2015,657.4826
Current Policies,Ontario,Oil,Primary Fuel,2016,544.258
Current Policies,Ontario,Oil,Primary Fuel,2017,377.9715
Current Policies,Ontario,Oil,Primary Fuel,2018,459.6893
Current Policies,Ontario,Oil,Primary Fuel,2019,409.1777
Current Policies,Ontario,Oil,Primary Fuel,2020,81.8663
Current Policies,Ontario,Oil,Primary Fuel,2021,85.1542
Current Policies,Ontario,Oil,Primary Fuel,2022,178.1867
Current Policies,Ontario,Oil,Primary Fuel,2023,291.0606
Current Policies,Ontario,Oil,Primary Fuel,2024,72.2959
Current Policies,Ontario,Oil,Primary Fuel,2025,492.012
Current Policies,Ontario,Oil,Primary Fuel,2026,954.9612
Current Policies,Ontario,Oil,Primary Fuel,2027,665.6343
Current Policies,Ontario,Oil,Primary Fuel,2028,592.7198
Current Policies,Ontario,Oil,Primary Fuel,2029,854.2659
Current Policies,Ontario,Oil,Primary Fuel,2030,718.057
Current Policies,Ontario,Oil,Primary Fuel,2031,1196.1212
Current Policies,Ontario,Oil,Primary Fuel,2032,857.3019
Current Policies,Ontario,Oil,Primary Fuel,2033,921.3147
Current Policies,Ontario,Oil,Primary Fuel,2034,685.2598
Current Policies,Ontario,Oil,Primary Fuel,2035,411.8573
Current Policies,Ontario,Oil,Primary Fuel,2036,645.8502
Current Policies,Ontario,Oil,Primary Fuel,2037,709.6845
Current Policies,Ontario,Oil,Primary Fuel,2038,731.5278
Current Policies,Ontario,Oil,Primary Fuel,2039,738.7207
Current Policies,Ontario,Oil,Primary Fuel,2040,736.9933
Current Policies,Ontario,Oil,Primary Fuel,2041,790.2147
Current Policies,Ontario,Oil,Primary Fuel,2042,892.5647
Current Policies,Ontario,Oil,Primary Fuel,2043,1052.007
Current Policies,Ontario,Oil,Primary Fuel,2044,1038.111
Current Policies,Ontario,Oil,Primary Fuel,2045,1038.2695
Current Policies,Ontario,Oil,Primary Fuel,2046,1023.7644
Current Policies,Ontario,Oil,Primary Fuel,2047,1021.7102
Current Policies,Ontario,Oil,Primary Fuel,2048,990.0385
Current Policies,Ontario,Oil,Primary Fuel,2049,1045.2864
Current Policies,Ontario,Oil,Primary Fuel,2050,1110.3085
Current Policies,Prince Edward Island,Oil,Primary Fuel,2005,0.879
Current Policies,Prince Edward Island,Oil,Primary Fuel,2006,0.879
Current Policies,Prince Edward Island,Oil,Primary Fuel,2007,0.879
Current Policies,Prince Edward Island,Oil,Primary Fuel,2008,0.482
Current Policies,Prince Edward Island,Oil,Primary Fuel,2009,2.721
Current Policies,Prince Edward Island,Oil,Primary Fuel,2010,0
Current Policies,Prince Edward Island,Oil,Primary Fuel,2011,0
Current Policies,Prince Edward Island,Oil,Primary Fuel,2012,8.163
Current Policies,Prince Edward Island,Oil,Primary Fuel,2013,2.168
Current Policies,Prince Edward Island,Oil,Primary Fuel,2014,5.8
Current Policies,Prince Edward Island,Oil,Primary Fuel,2015,7
Current Policies,Prince Edward Island,Oil,Primary Fuel,2016,7
Current Policies,Prince Edward Island,Oil,Primary Fuel,2017,7
Current Policies,Prince Edward Island,Oil,Primary Fuel,2018,6
Current Policies,Prince Edward Island,Oil,Primary Fuel,2019,3
Current Policies,Prince Edward Island,Oil,Primary Fuel,2020,48.2745
